y_true_log,y_true_umol,boot_median_log,boot_p05_log,boot_p95_log,boot_ci_width_log,conf_pred_log,conf_lo_log,conf_hi_log,conf_ci_width_log,model_disagree_std,host_material,boot_covered,conf_covered
7.638150073568749,2074.9,8.310160854658143,7.682539414616924,8.902517965455269,1.219978550838345,8.330127848213836,7.202333104740907,9.457922591686765,2.2555894869458584,0.4054319357775156,tio2,0,1
5.802118375377063,330.0,6.363560469624762,5.819464789848454,6.968714559402395,1.1492497695539408,6.1706328293564905,5.042838085883561,7.29842757282942,2.2555894869458584,0.1151049844761315,tio2,0,1
10.463131911491969,35000.00000000007,10.520133242024514,9.950584248105688,11.086451816461839,1.1358675683561508,10.843471474803197,9.715676731330268,11.971266218276126,2.2555894869458584,0.07132762297931973,tio2,1,1
10.75002083499382,46630.00000000007,10.594195828949722,10.125369201664222,10.98194993570432,0.8565807340400973,10.867326366323441,9.739531622850512,11.99512110979637,2.2555894869458584,0.6003665129143286,tio2,1,1
7.094068857045629,1203.8,7.0255913878500404,6.2664867636552755,7.913688564792996,1.6472018011377205,6.711929989633178,5.5841352461602485,7.839724733106107,2.2555894869458584,0.0523807894814879,tio2,1,1
9.906532910722088,20060.0,8.913941705910888,8.282648507760236,9.374840602688055,1.0921920949278192,8.83717156483548,7.70937682136255,9.964966308308409,2.2555894869458584,0.2701237430709437,tio2,0,1
2.403334996094189,10.060000000000002,5.997144664198215,5.25613226107765,6.62623623731062,1.3701039762329694,5.703243468272203,4.575448724799274,6.831038211745132,2.2555894869458584,0.2955325166722417,tio2,0,0
9.711660965727868,16507.999999999985,9.649163664389263,9.050369980033643,9.98139669558148,0.9310267155478371,9.706390306017921,8.578595562544992,10.83418504949085,2.2555894869458584,0.41022171496605875,tio2,1,1
6.746271108054655,849.8800000000001,6.90490427085943,5.956085892013703,7.421472062850437,1.4653861708367346,6.737894778010316,5.610100034537387,7.865689521483246,2.2555894869458584,0.3217139084622569,tio2,1,1
8.56834817623946,5261.429999999998,7.58457406739036,5.773734318111486,8.482709148312152,2.708974830200666,8.181629882771764,7.053835139298835,9.309424626244693,2.2555894869458584,0.5148030238101307,cds,0,1
10.16972890675306,26099.999999999967,9.959290897561146,9.684971502484577,10.166366406834792,0.48139490435021415,10.010527467553413,8.882732724080483,11.138322211026342,2.2555894869458584,0.14177463734867984,tio2,0,1
6.228511003591184,506.0000000000006,6.334121930479652,5.3387799951562505,7.470854793199111,2.1320747980428605,6.361744707132731,5.233949963659802,7.48953945060566,2.2555894869458584,0.5902295683325168,tio2,1,1
8.006700845440367,2999.9999999999995,6.2904191281933866,5.480036540459486,6.988383086036007,1.5083465455765213,6.392953302379978,5.265158558907049,7.5207480458529075,2.2555894869458584,0.04270235547258882,tio2,0,0
9.8633424122317,19211.999999999985,11.316892484865344,10.180784680219476,12.085795870125274,1.9050111899057978,11.660095935781829,10.5323011923089,12.787890679254758,2.2555894869458584,0.08491568523581991,tio2,0,0
5.187385805840755,178.0,4.448740352130509,3.0748537918823127,5.109990935128811,2.035137143246498,4.371655265512925,3.243860522039996,5.499450008985854,2.2555894869458584,0.18356706800757983,zns,0,1
9.921376585371869,20360.000000000015,8.003330241708376,6.7793741813275785,8.987907856600593,2.2085336752730145,7.625782303049597,6.497987559576668,8.753577046522526,2.2555894869458584,0.24576318777181064,tio2,0,0
1.8562979903656265,5.400000000000002,1.870659702306653,1.5304396631301884,2.7508824631456377,1.2204428000154492,1.85094115853649,0.7231464150635609,2.9787359020094195,2.2555894869458584,2.0879733056577656,tio2,1,1
5.800697426730498,329.53000000000003,5.644747559468617,4.692018986135701,6.59740945737398,1.9053904712382792,5.938071932487558,4.810277189014629,7.065866675960487,2.2555894869458584,0.33637815375134594,la0.2na0.98tao3,1,1
9.05963375455148,8600.00000000001,5.943012563581887,5.1529694243278765,6.630235311000258,1.4772658866723818,6.171941657312971,5.044146913840041,7.2997364007859,2.2555894869458584,0.20876454095730052,tio2,0,0
7.640123172695364,2079.0000000000005,7.653882101243948,6.976519282313182,8.200916155111187,1.224396872798005,7.277446574744555,6.149651831271626,8.405241318217485,2.2555894869458584,0.513889155603904,tio2,1,1
7.446935096244656,1713.6000000000001,7.804374963180282,7.300344543021421,8.246512734184755,0.9461681911633342,7.845676911994165,6.7178821685212355,8.973471655467094,2.2555894869458584,0.07533841273536844,wo3,1,1
10.040332200263972,22932.0,10.160025789508058,9.93805034496032,10.529622385930573,0.5915720409702523,10.16920789775805,9.04141315428512,11.297002641230979,2.2555894869458584,0.20991753558939538,tio2,1,1
3.703768066607687,39.60000000000001,5.369565232891297,4.287509707483511,6.492132406144488,2.2046226986609767,5.389161284003864,4.261366540530934,6.516956027476793,2.2555894869458584,0.5045783230438607,tio2,0,0
